13944	10871
6240	28180
5025	2748
5670	33550
24745	24748
3492	2767
5529	3399
108	2222
31020	5943
4985	5034
32209	37724
67	118
44	4494
5213	12334
5733	19734
505	5021
14292	463
5955	5907
5641	5665
433	1915
5744	9379
44790	14207
3880	11369
1901	16590
13673	13677
1667	12268
1369	2477
5776	13964
2923	195
5168	1300
4841	102
1840	5273
29101	51623
1005	15023
17205	2477
6148	5213
5219	31046
5712	33696
9595	23948
41913	41910
7905	6292
2742	527
8894	1038
8308	12982
5634	4982
108	5749
17712	5047
13931	13063
14250	31122
33801	8357
3715	30179
491	2453
915	2453
349	3111
6225	3266
13084	2493
1817	5461
9027	15028
5867	116
10281	2186
116	3815
5168	6127
7482	901
1331	6118
2090	116
5554	12931
18785	14921
13777	418
19795	14815
24500	2279
3209	28487
2235	295
2001	22929
8812	2421
4619	4684
14960	1531
14037	5901
12520	18188
44	4039
580	5567
5592	5274
8755	1357
11544	42009
1641	1333
30824	39453
4995	9109
4985	7895
116	6295
12672	349
7107	13693
108	6029
5606	366
4392	4696
3835	223
5043	69
18313	11227
9130	195
19737	33471
2451	2278
25926	2751
1872	108
1512	16373
14768	14773
115	189
1249	115
7960	5873
1160	1140
1228	1183
6192	1531
16740	32437
17266	6067
33560	5677
8800	38886
13929	13906
19681	5836
22110	14110
6226	116
32139	4982
896	979
977	2101
2252	2316
14288	6225
5938	14738
23568	12209
4659	31635
4649	5033
2432	2365
4406	31238
6377	22556
5872	108
2432	223
6002	18580
18043	20790
33107	5549
5025	108
7107	2660
195	9126
13067	1013
2278	2222
17957	43734
6240	6274
2	190
6387	116
41902	25438
24211	3094
11104	6581
14388	14404
5872	2484
2432	2375
3784	17774
43656	18298
13696	2391
10137	8588
9717	2966
969	188
217	9803
21377	48637
1768	4898
18940	14374
14001	431
19833	19827
601	596
13931	1812
19810	10259
27891	3788
18225	1038
12803	29331
4096	18159
15064	31168
6372	13909
2305	1510
8293	6198
13934	8983
5274	4987
5488	977
32244	5013
5968	13693
2146	6290
4593	47
26569	5174
2451	5719
5739	12671
5677	2966
446	102
17957	973
3604	29926
21085	14614
18224	17131
57859	57860
153	193
362	12810
12784	990
32632	5294
30840	12431
23466	13954
4986	981
47904	19817
18321	2036
1762	29
34801	50188
4450	44
1242	44
2566	12239
5648	14142
19756	5014
33626	31046
229	10078
4468	4471
27797	51125
45138	35646
6220	5015
3924	1014
3308	28934
7905	33769
19538	7310
5642	108
5999	1319
13968	3933
2163	8500
2278	5415
2314	2751
5265	18045
14588	526
22408	29067
195	9109
5331	5031
5667	12631
1936	5033
14250	1987
2536	6526
15049	15045
23650	42618
20490	20324
310	12383
5757	1318
920	17660
364	6222
66	4943
818	1212
1537	1143
3730	44
18001	15036
24193	5259
5688	12729
8897	39006
5761	18302
1500	5950
9939	516
8033	10187
4836	1607
4355	915
106	875
1049	1013
2440	25378
28873	4004
1915	19527
31220	13909
14818	4951
3747	3901
13968	30852
6838	8694
20248	14379
43514	12788
1100	13951
12861	19462
29130	12730
19308	1268
6260	9373
6012	13702
1096	58
20603	42996
4960	2170
14988	5836
108	4406
19462	12631
417	6241
5019	1239
3818	24635
5680	5665
915	1900
1570	5566
21522	23471
202	9227
4993	5988
31121	25539
13794	20035
2669	8934
33826	13701
30707	52174
29130	5308
6240	2495
4770	5567
16776	13751
6012	108
6372	33551
2408	7735
13912	1100
1500	1308
7704	5199
5035	5063
1542	6055
14768	39590
49	1540
49249	47802
12346	33510
433	1295
5210	1606
14921	32393
14062	18183
14168	5199
5488	2549
17	1155
2283	428
33112	23626
417	322
30731	4471
221	9869
44579	13911
12852	1343
2501	14765
4433	2327
2536	11948
4153	26035
6097	2767
13945	4386
14555	14013
1794	45
29521	29525
189	1526
6377	3861
5762	7498
20979	48470
1368	9503
21480	11612
23312	32841
11905	17957
5346	11629
12810	14246
9041	31108
14288	14286
572	6
47664	19246
106	68
5430	2262
23882	13523
31192	5981
116	6460
1017	18146
2432	2701
8844	1350
49	4619
17249	44730
6053	3206
5488	5670
6029	439
12808	2748
2282	115
6238	5015
14394	18018
14827	5381
2136	8235
3337	29109
25931	6223
2722	4007
6012	116
12905	38876
1059	2748
3118	1094
234	10183
730	16660
19604	4725
17276	17278
27957	11087
5414	3958
2189	2453
8795	967
6001	13692
4313	10190
4672	6016
433	383
10240	19828
9874	14381
5219	12342
1316	13909
31546	4629
2236	1013
5874	2669
730	221
37604	7959
19844	1375
417	6265
5033	14607
240	4696
38950	8846
5274	5055
2385	2455
17280	11158
811	5844
17	75
6168	433
3336	4723
24321	15515
31121	18580
979	61
2490	2375
14411	14062
5269	5062
5698	6139
13682	13702
2163	2421
9196	6455
14960	12257
576	14901
2420	25301
9018	12571
13056	13045
28633	3236
2314	116
5028	14156
49	2298
448	14193
49	1171
4041	30829
5387	99
5861	6494
4042	349
2284	102
6410	5799
19596	19598
576	4300
1947	8820
280	190
1641	14326
1531	5743
4840	4414
5672	5935
13928	21456
417	3681
1915	971
5907	6318
5979	6382
11468	11437
15058	614
4393	14412
112	5641
25840	8050
13032	12659
30991	16391
11484	11431
16395	16387
4236	102
4985	8767
13683	13701
44934	14359
5594	1562
6139	6452
5811	4365
417	3958
18152	1014
44	1501
8602	11469
300	2644
34824	14763
5221	5687
5265	1356
6003	1661
368	3
3492	4647
2075	13932
32032	32278
1508	2278
564	2327
2232	108
11577	42099
21963	6293
2401	2333
618	14595
40293	9951
7318	4999
1700	1580
366	4447
9621	16541
5693	5766
3036	636
1040	18239
1398	110
1508	1510
6018	34090
234	2309
1594	1047
1208	1280
13928	13951
33776	5746
67	4973
18144	43239
31853	6029
3340	14607
2218	108
21109	1703
2360	108
17137	5380
10267	2115
4710	31735
1700	1100
3698	5482
6372	28436
362	1626
5744	5968
1345	6470
915	12
6865	195
23312	2075
8220	5758
2916	11102
14787	1751
431	383
4392	9130
14145	2146
22317	6837
1160	836
18309	24582
457	1666
5532	5028
5635	2316
1794	4844
12085	2278
47323	34028
288	8236
27338	17067
9929	18059
17376	834
7114	7155
4323	9989
603	2364
20956	1645
48282	20415
4785	1143
1345	18227
108	2205
433	322
3379	12157
1936	5721
16195	16205
6001	108
5758	33807
3953	5991
4840	115
19171	19174
2136	2664
24337	2724
1027	5532
12221	12231
13906	23021
13728	13932
13931	5534
448	102
17202	14294
19245	32166
353	362
55880	57793
13914	16371
1594	5243
33813	31991
3880	9222
38208	54332
20535	7983
14142	13063
108	4982
1280	27
45392	18139
1870	4647
30954	4151
5025	427
1721	21155
4642	13083
10320	14461
5657	33470
2625	3906
18001	25300
2712	19435
88	5296
13929	13932
9147	238
14768	33307
18664	29317
14440	14489
240	10328
6240	8583
25927	2751
5987	2294
633	5635
2287	295
577	590
1192	19129
1257	5226
4659	31627
1017	2767
14564	1677
13932	32277
34528	6386
27140	50830
2453	5078
3715	1509
12141	4422
116	6223
5857	164
2428	13943
9748	5933
19248	24784
4265	44
678	8103
24689	2316
3898	8629
6136	20449
24931	5604
6055	4839
2712	9165
5295	4559
4833	1003
5635	2189
13921	10871
80	83
5730	6487
12931	6508
24747	24748
6210	9892
4696	2316
24554	4629
5033	6519
14626	8766
12835	1013
13041	7098
5538	1762
25893	25062
349	2151
4947	4959
10602	13911
47213	18309
4841	14156
928	17709
23129	2038
1537	3762
1668	2767
5265	4831
6085	17285
11421	4318
5556	102
6304	901
4000	30751
2408	11102
352	12720
12917	375
6045	12198
29600	14564
5522	5470
5208	6219
33720	5724
13651	413
5516	27661
19208	1230
13963	13909
44	3901
61	703
116	6188
12730	4412
112	6167
6304	12959
5538	1974
2427	25327
4028	24621
31602	4653
14817	8439
4915	5300
594	6
989	5013
6372	13951
2	164
6121	20945
902	12959
32089	4932
5764	12518
22842	14231
14304	19486
14409	14831
2484	9109
6241	364
1632	305
4537	45
25360	33575
1552	2385
5324	32069
40033	47123
419	9319
37867	8100
8178	901
28069	18095
31004	5294
32284	5677
5008	5043
2849	3750
1027	6198
516	6021
633	6962
4032	25745
116	6021
8621	2767
5226	5243
56328	47689
14009	14626
572	3111
9172	13084
7224	6493
23467	2108
29600	4723
1641	2090
14354	4843
9080	37759
7672	454
13728	5719
9528	1331
10257	40615
3400	14078
5836	5646
2140	375
14577	45116
5632	1645
14738	5221
5946	31901
6002	108
11837	6365
40114	33007
1632	5945
2404	13951
2289	12553
6469	12221
1505	389
17714	4995
613	5221
6344	5605
5385	765
20934	1638
5842	27885
6036	526
8308	6054
18	189
584	14747
6198	319
6192	116
413	5967
3336	5045
2538	23570
1040	14662
457	526
9172	4406
24621	49845
4880	5550
116	4757
17655	5583
5489	5014
353	1154
102	5519
13906	30516
31121	4995
16600	3642
1333	19710
2633	25779
1552	8220
353	4683
18667	18879
5744	6017
978	3379
2256	2574
2455	415
20899	8054
4841	491
4227	31046
14608	14612
9120	24278
2075	116
2385	2747
2664	1051
6320	116
3388	1917
2754	4203
24206	44727
12795	2157
19476	6973
3682	4045
1786	14836
20024	19532
5740	9748
1668	6223
6192	8687
80	5147
1955	8212
26434	43732
30248	13935
16213	12502
678	4631
6365	3141
280	10238
4507	3135
4056	30840
6505	6054
4310	1039
5331	221
12835	366
5491	1501
12507	11126
4829	5038
18224	1037
11176	41635
58	75
12901	5270
24226	2222
13035	6527
13962	13917
8766	5911
23221	23214
35824	14907
2218	24195
5449	5932
14921	9989
8433	836
6211	2364
4417	11762
404	1037
116	6214
22899	39461
185	1721
21196	1750
3193	9220
1017	4777
529	3135
36136	24351
11488	11435
11559	8103
14547	5724
5641	5628
4961	17244
15645	6085
2451	4787
32139	19028
1408	14395
106	51
13826	20147
5288	2751
5626	811
2748	12645
6805	1638
39416	14611
53188	34087
40033	21155
14577	8565
1676	5583
21329	2322
603	901
8298	13690
6864	2244
22314	48282
2222	439
13729	13932
19476	8750
7281	2250
1100	6303
5861	5047
743	7
12433	3796
22842	1996
1780	9126
17882	1295
14824	20646
26489	15220
2340	19318
5901	14181
32866	30652
14837	14823
5754	5844
108	5783
11488	41916
23940	9695
324	6206
901	4543
15024	1955
21488	1833
4689	8298
433	5045
417	27
4476	44
13909	6357
3924	3989
13928	13914
11104	6290
2244	6365
1899	8899
17707	10911
2738	5331
1768	67
5776	31299
52906	43870
2089	23364
4629	5199
2090	5990
11964	27829
4689	9027
4793	69
5697	33124
13930	13909
1505	4786
18324	23503
18146	1038
13928	5610
13914	13971
2717	1542
5033	14598
39597	9231
5648	108
56131	46365
7416	18802
427	13934
15024	5811
6227	1307
1680	2236
42618	23667
25873	43239
9153	14907
1208	58
22555	5259
21528	19313
17746	5355
2364	12317
6347	6365
25444	26119
2432	2421
1531	414
47864	19750
24425	32985
1038	1895
2355	3668
6153	2278
22070	2007
28770	3252
5449	969
18627	4559
3985	243
1562	527
25529	2515
1898	6430
21353	6194
3898	1572
5038	102
195	12
4840	1533
2548	2365
5488	5980
8868	6388
2587	439
20646	10327
19027	32894
23498	9782
5730	5935
18040	18336
18224	17119
3818	5555
6436	34863
12608	24824
1508	446
9233	5677
1816	116
28389	14037
5018	5635
14401	5381
116	6407
14841	564
75	1500
13826	21476
1048	1013
31018	31013
2249	9126
6126	1398
13032	14377
1013	118
8049	21359
13725	11942
1353	19749
6394	19469
44	4095
5613	8983
34289	31266
116	5711
8545	195
1766	1702
5912	14768
5522	102
14025	5415
18672	13084
3336	433
16636	1029
43628	12959
11420	12333
29158	10871
9032	7155
202	5698
6290	5486
2664	15023
80	1634
4843	108
12328	305
4729	31761
305	5932
1571	10950
41392	30078
5419	5828
1508	527
13411	42854
1242	979
4723	5550
1360	4392
4984	362
12808	5674
11243	12740
11923	1143
6850	415
1666	5069
5568	2278
6345	19476
21489	5532
4961	14662
5688	14996
18175	5063
11368	6380
9826	9319
48273	20386
18097	1005
14258	10039
5992	3998
4985	11523
9684	9700
14936	582
280	71
2408	439
21330	2038
3898	1607
31896	4809
40227	31709
33393	32739
4825	12788
28155	3135
27024	5795
5029	7462
21209	12331
108	6015
37032	54023
4889	5540
1100	18645
5811	33893
18625	5693
14912	2163
11559	1143
5265	86
5929	6205
418	5742
5648	4619
5688	108
50	83
13793	2340
13923	5670
44	3750
603	582
14145	32293
518	9887
3516	29679
112	6154
7243	221
9874	23941
48006	47758
8272	195
11097	14611
19781	8197
67	1693
116	2140
27515	24487
13915	1100
1362	2315
4629	2359
34208	34793
25464	7690
14612	17957
32107	17940
3784	2236
1372	5999
4993	1271
1160	83
27611	45285
1552	11104
6339	2302
27698	30306
13696	1870
14571	4630
2163	1356
5745	12845
5033	3379
5856	13690
5681	164
8755	1375
16595	3100
18128	16636
8920	23622
5808	324
3289	1318
14396	1029
1100	8212
11102	1207
5724	20990
8817	34025
6020	415
4949	102
42378	11743
2703	2287
19976	1427
5724	2278
3048	901
3266	20466
13048	986
5488	5025
1791	831
38874	22051
13056	14398
7504	195
603	3924
3880	5866
164	6222
13793	2140
33101	14381
1645	5535
40920	45115
5665	1621
6261	29151
22587	1956
34704	6326
44792	14207
5672	2186
5014	3711
8800	12454
4987	238
9227	5983
5436	4974
389	13071
23056	25833
1140	836
1505	116
291	2222
12755	5270
5362	2748
2249	2189
5443	4991
21547	1847
34899	53451
108	5980
116	2751
5643	5852
1522	427
14812	19478
99	5381
2283	1940
5473	33020
22914	2524
5933	31238
52867	32894
20676	6174
8984	18001
14230	14231
6225	375
7672	33117
9345	419
18298	6117
116	414
16198	4991
427	13943
20749	5605
29827	51899
1659	5867
2712	24235
1645	5487
47714	19356
3242	349
1674	4829
570	1717
13952	2549
4026	44
19129	7958
1264	4960
14161	12982
24147	11421
5802	612
572	3668
619	572
18114	1676
6333	13678
4890	5555
5226	1100
4787	20676
23621	18134
1304	2289
1632	1501
1100	2284
3788	25662
21543	1847
14824	2146
305	8900
14612	28157
1956	2316
3864	7375
3423	3399
433	2493
280	27
13979	429
1369	1509
1280	221
13826	23923
31568	12663
8377	223
2216	2278
1872	2052
5799	1319
18769	47475
21160	21164
2144	1817
29015	3311
52357	31406
12251	13982
108	2287
13912	3933
6316	1005
4841	6194
18033	12525
49	1573
12917	13677
19942	1398
3289	12852
2218	13682
2625	4051
481	6029
13729	13957
4004	13966
1050	4357
5281	108
13928	5025
24000	23999
5294	30999
5689	5836
901	12335
41338	53007
14614	527
28880	51554
5270	102
49	4666
14755	19355
10057	457
14025	14604
88	5288
2625	5737
14099	2717
25402	25062
2210	1530
8786	12906
6234	31940
31185	18317
2222	2206
492	14477
5665	1578
43552	12847
19642	2316
13642	4300
21161	1722
1531	5991
11409	2684
13612	9621
5226	1500
5744	17988
55130	42382
5626	3604
2738	5636
25849	11763
116	4172
1552	5858
6099	1542
5226	108
18313	22899
1282	189
14633	527
12321	12157
16921	32114
43249	20572
19828	1372
10051	23483
3958	30703
5766	6015
12784	39474
14736	7755
977	5495
28881	51466
14024	12789
2618	7263
8777	5681
457	3439
4049	44
54497	39026
39355	9031
30307	9172
2141	3566
18038	5047
4435	12252
5987	108
9056	32796
5280	3783
5746	11155
83	182
16046	35975
1512	108
13945	13909
16212	12333
2391	2359
19848	13909
194	7484
14009	9162
125	6558
14574	5567
1660	20983
1552	5630
5274	32618
765	117
2096	14078
13939	8983
18298	39460
2305	6262
4416	44
7515	4078
